"","TRANSECT","TRAP_START","PeriodID","JulianDate","month","year","Trap.Effort","Woylie_Caps","Chuditch_Caps","Quenda_Caps","Koomal_Caps","Round","prop.2yrsburnt.500m.transect","prop.2yrsburnt.1km.transect","prop.great10yrs.unburnt.500m.transect","prop.great10yrs.unburnt.1km.transect","prop.great20yrs.unburnt.500m.transect","prop.great20yrs.unburnt.1km.transect","mean.tsf.transect","tsf.cat.shannon.diversity","prop.5yrsharvest.500m.transect","prop.20yrsharvest.500m.transect","prop.great20yrsharvest.500m.transect","prop.5yrsharvest.1km.transect","prop.20yrsharvest.1km.transect","prop.great20yrsharvest.1km.transect","tsh.shannon.diversity","mean.tsh.500m.transect","Year","BaitIntensity.Transect.Twelve","BaitIntensity.Transect.Six","BaitIntensity.Transect.Three","Rain.ThreeMonths","Rain.SixMonths","Rain.TwelveMonths","Rain.PrvAutumn","mean.smNDVI","ndvi.monthly.anomaly","prop.pasture.1km","prop.pasture.5km","DistCentroidPasture","mean.annual.precip","rain.anomaly.twelve","valleys.prop.area","Woylie_Abundance","Woylie_SD","Koomal_Abundance","Koomal_SD","Chuditch_Abundance","Chuditch_SD","Quenda_PA"
"135","Porginup",2009-02-24,19,55,2,2009,10000,0,5,0,1,"Feb_2009",0,0,0.290410425987162,0.316216726448933,0.0842248589768528,0.116575420049084,8.25143051147461,0.501612101289912,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,25.5318717956543,2009,20.3672389984131,12.0857572555542,5.36517000198364,170.3271484375,380.509552001953,972.240478515625,270.913757324219,68.1514306640625,-0.017069578038404,0.000121912564308878,0.0263683943947324,13.323928594165,808.259765625,0.202881202139048,0.0475616801662545,0.104333333333333,1,7.83466666666667,20,10.2716666666667,18,0
"136","Porginup",2010-05-11,21,131,5,2010,10000,0,2,0,3,"May_2010",0,0,0.290410425987162,0.316216726448933,0.0842248589768528,0.116575420049084,9.45717144012451,0.773058557854537,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,26.7376117706299,2010,19.6264343261719,8.75305652618408,2.33083438873291,59.6208686828613,124.155982971191,815.185424804688,118.808471679688,68.1514306640625,0.0415347516662827,9.75300514471021e-05,0.0172784062130677,13.323928594165,808.259765625,0.00856860563179477,0.0475616801662545,0.105,1,10.2296666666667,22,6.94733333333333,14,0
"137","Porginup",2011-03-09,23,68,3,2011,7500,1,2,0,2,"Mar_2011",0,0,0.389223886403423,0.395978855956202,0.122544252091033,0.152255993958845,10.2828722000122,0.773058557854537,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,27.5633144378662,2011,20.3491058349609,12.6860704421997,5.95806550979614,118.097846984863,252.269348144531,596.491455078125,114.683731079102,68.1514306640625,-0.113417585231913,0.00092653548874747,0.0180651696775283,13.323928594165,808.259765625,-0.262005260626974,0.0475616801662545,2.239,5,8.13866666666667,20,8.57633333333333,18,0
"138","Porginup",2012-05-15,25,136,5,2012,10000,0,5,0,0,"May_2012",0.00155611748687026,0.000755144421370587,0.389223886403423,0.395978855956202,0.122738766776892,0.152350387011516,11.4539833068848,0.922004623376661,0,0.0595214938727874,0.214355183816378,0,0.0359637530677742,0.236926562205022,0.964701297324298,28.7471828460693,2012,27.0035057067871,13.5314245223999,6.72058629989624,47.5031204223633,212.801330566406,898.062866210938,157.162933349609,68.1514306640625,-0.00335307765813154,0.000658327847267939,0.0179604929934155,13.323928594165,808.259765625,0.111106731282728,0.0475616801662545,0.126333333333333,1,4.09566666666667,14,10.3916666666667,18,0
"139","Porginup",2014-03-25,29,84,3,2014,10000,1,0,0,0,"Mar_2014",0.00311223497374052,0.00273739852746838,0.431433573234779,0.465452142722296,0.122738766776892,0.152161600906173,13.2957525253296,0.931129129133073,0,0.0595214938727874,0.221357712507294,0,0.0359637530677742,0.236926562205022,0.964701297324298,30.6036415100098,2014,19.2636566162109,12.5686206817627,5.88965559005737,28.8496761322021,309.4755859375,849.243591308594,206.199752807617,68.1514306640625,-0.0628570548967171,0.000512032770097286,0.0185277730879622,13.323928594165,808.259765625,0.0507062548782226,0.0475616801662545,1.42566666666667,3,2.52833333333333,10,2.22533333333333,8,0
"140","Porginup",2016-02-23,33,54,2,2016,10000,0,0,0,0,"Feb_2016",0.491344096479284,0.498961676420615,0.507099786033846,0.486029828204644,0.00272320560202295,0.0243534075892014,6.35865592956543,0.718730321060361,0,0.0443493483758024,0.229527329313363,0,0.0215216160090617,0.251368699263734,0.964701297324298,32.5175170898438,2016,18.5328674316406,11.5488948822021,5.77265357971191,161.842407226562,366.108764648438,803.6494140625,231.306777954102,68.1514306640625,-0.121102118715486,0.0154585131543657,0.0393381732230289,13.323928594165,808.259765625,-0.00570404684060324,0.0475616801662545,0.857,3,2.88333333333333,11,1.457,6,0
"141","Porginup",2018-02-27,37,58,2,2018,10000,0,2,0,1,"Feb_2018",0.489787978992414,0.496979422314518,0.507099786033846,0.486029828204644,0.00291772028788173,0.0244478006418728,8.36822509765625,0.728618139304217,0,0.0443493483758024,0.229527329313363,0,0.0215216160090617,0.251368699263734,0.964701297324298,34.5270843505859,2018,18.5829257965088,11.4589347839355,5.73956394195557,78.0895080566406,410.736724853516,784.547546386719,122.468544006348,68.1514306640625,-0.0356601754259733,0.015312218077195,0.0498396083066014,13.323928594165,808.259765625,-0.0293373742536168,0.0475616801662545,0.812,3,6.21766666666667,18,4.67666666666667,10,0
"142","Tone",2000-02-29,1,60,2,2000,10000,0,5,0,17,"Feb_2000",0.43180846515605,0.469062928217561,0.431380932022232,0.382523453146411,0,0,8.26643943786621,1.00795326178539,0.0444634459170586,0.262291577597264,0.723813595553655,0.0236112575102772,0.237377463897966,0.739327500790556,0.896654896893982,25.7180423736572,2000,0,7.71878433227539,3.90843486785889,110.091178894043,452.522583007812,946.823608398438,195.321853637695,71.2972705078125,-0.00358430879018451,0,0.00749680454215801,15.9196375122653,748,0.265806963099515,0.361689794096161,0.17,1,82.058,165.025,7.83766666666667,13,0
"143","Tone",2001-02-27,3,58,2,2001,10000,0,0,0,34,"Feb_2001",0.43180846515605,0.469062928217561,0.431380932022232,0.382523453146411,0.17272338606242,0.114367028565405,9.26165390014648,0.998168413984623,0,0.262291577597264,0.723813595553655,0,0.237377463897966,0.739327500790556,0.896654896893982,26.7132568359375,2001,17.0276184082031,7.46728420257568,3.72373294830322,50.8536987304688,287.282745361328,734.715087890625,150.237411499023,71.2972705078125,-0.0658648060940341,NA,NA,NA,748,-0.0177605776863302,0.361689794096161,0.197333333333333,2,121.910666666667,232,2.339,7,0
"144","Tone",2002-02-26,5,57,2,2002,10000,0,1,0,13,"Feb_2002",0.0211628901239846,0.0703067355328344,0.469003847798204,0.420575524401813,0.17272338606242,0.114367028565405,10.2568702697754,1.0607725105236,0,0.262291577597264,0.930739632321505,0,0.237377463897966,0.739327500790556,0.896654896893982,27.7084712982178,2002,14.0146560668945,7.63296794891357,3.99153137207031,135.125869750977,395.497467041016,669.101013183594,144.043991088867,71.2972705078125,-0.0724684008306903,0,0.00767310566447492,15.9196375122653,748,-0.105479928898939,0.361689794096161,0.0753333333333333,1,79.731,156,2.474,6,0
"145","Tone",2003-02-25,7,56,2,2003,10000,0,0,0,30,"Feb_2003",0,0.000105407399599452,0.469003847798204,0.420575524401813,0.17272338606242,0.114367028565405,11.2520847320557,1.00189035486928,0,0.0553655408294143,0.930739632321505,0,0.0728365131232212,0.9038684515653,0.896654896893982,28.703685760498,2003,16.0374546051025,8.12892723083496,4.18385457992554,40.8554344177246,319.322204589844,729.255310058594,144.040008544922,71.2972705078125,-0.0943138345971605,NA,NA,NA,748,-0.0250597459109709,0.361689794096161,0.114333333333333,1,133.149333333333,257,1.44733333333333,5,0
"146","Tone",2004-02-24,9,55,2,2004,10000,0,2,0,48,"Feb_2004",0,0.000843259196795615,0.469003847798204,0.422472857594603,0.25096194955109,0.183619690102245,12.2473001480103,1.00189035486928,0,0.0553655408294143,0.930739632321505,0,0.0728365131232212,0.9038684515653,0.896654896893982,29.6989040374756,2004,13.6447954177856,8.36770915985107,4.18385457992554,62.0776710510254,463.754821777344,918.255249023438,200.241470336914,71.2972705078125,0.0358984015175517,0,0.00758896194700549,15.9196375122653,748,0.22761396928267,0.361689794096161,0.0666666666666667,1,184.675333333333,350.025,3.28366666666667,7,0
"147","Tone",2005-03-01,11,60,3,2005,10000,0,0,1,25,"Mar_2005",0,0.000737851797196163,0.469003847798204,0.422472857594603,0.25096194955109,0.183619690102245,13.2616539001465,1.0158502975994,0,0.0553655408294143,0.938221462163318,0,0.0728365131232212,0.9038684515653,0.896654896893982,30.7132568359375,2005,14.3756237030029,8.05590629577637,4.04339170455933,29.0100917816162,152.955963134766,643.434692382812,126.611785888672,71.2972705078125,-0.0945505552602269,0,0.00747276348002388,15.9196375122653,748,-0.139793192001588,0.361689794096161,0.06,1,121.629666666667,240.025,1.06733333333333,4,1
"148","Tone",2006-02-21,13,52,2,2006,10000,0,0,0,40,"Feb_2006",0,0.000737851797196163,0.56819153484395,0.530199219985243,0.25096194955109,0.183619690102245,14.2377300262451,1.0158502975994,0,0.0478837109876015,0.941214194100043,0,0.0558659217877095,0.920839042900812,0.896654896893982,31.6893329620361,2006,16.0648975372314,7.95723962783813,3.97489285469055,120.423553466797,464.014038085938,1010.91217041016,325.880523681641,71.2972705078125,-0.00101185420087325,0,0.00761700985282863,15.9196375122653,748,0.351486858837107,0.361689794096161,0.0653333333333333,1,154.611,293.05,0.798666666666667,4,0
"149","Tone",2007-02-20,15,51,2,2007,10000,0,0,0,24,"Feb_2007",0.0106883283454468,0.00527036997997259,0.557503206498504,0.52492885000527,0.24305258657546,0.180141245915463,14.9874877929688,1.11910577723226,0,0.0448909790508764,0.941214194100043,0,0.026351849899863,0.950353114788658,0.896654896893982,32.6845512390137,2007,15.6766033172607,7.73616456985474,3.92893195152283,70.0374069213867,322.963989257812,592.960815429688,108.189163208008,71.2972705078125,-0.0999774355567673,0,0.00758094825962744,15.9196375122653,748,-0.207271637126086,0.361689794096161,0.0573333333333333,1,114.819,224,1.29333333333333,5,0
"150","Tone",2008-03-04,17,64,3,2008,10000,0,2,0,24,"Mar_2008",0.938648995297136,0.901444081374512,0.0602821718683198,0.0950774744387056,0.00213766566908935,0.0104353325603457,1.18831360340118,0.239669493803145,0,0.0448909790508764,0.941214194100043,0,0.026351849899863,0.950353114788658,0.896654896893982,33.7180404663086,2008,10.6509637832642,4.37622880935669,0.46917325258255,73.4078826904297,294.736053466797,791.967590332031,158.158065795898,71.2972705078125,-0.0379683059060421,0,0.00818998850035861,15.9196375122653,748,0.0587802009786514,0.361689794096161,0.133666666666667,1,109.551666666667,218,4.72033333333333,10,0
"151","Tone",2009-02-24,19,55,2,2009,10000,2,3,0,27,"Feb_2009",0.938648995297136,0.901444081374512,0.0607097050021377,0.0952882892379045,0.00213766566908935,0.010962369558343,2.16439008712769,0.239669493803145,0,0.0448909790508764,0.941641727233861,0,0.026351849899863,0.950353114788658,0.896654896893982,34.6941184997559,2009,11.7948150634766,7.98470830917358,4.00324678421021,157.973861694336,349.760345458984,912.676147460938,265.3134765625,71.2972705078125,0.032932605660994,0,0.00829015959258413,15.9196375122653,748,0.220155277354195,0.361689794096161,2.143,3,127.447333333333,251.025,6.01,11,0
"152","Tone",2010-04-27,21,117,4,2010,10000,0,0,2,42,"Apr_2010",0.973065412569474,0.937071782439127,0.0269345874305259,0.0621903657636766,0.00213766566908935,0.010962369558343,2.75069832801819,0.130797103746745,0,0.0444634459170586,0.941641727233861,0,0.0236112575102772,0.953093707178244,0.896654896893982,35.8615837097168,2010,15.0613965988159,7.5285382270813,3.88873481750488,24.0211963653564,104.464744567871,734.263061523438,116.494270324707,71.2972705078125,0.0770653067396635,0,0.00759296879069451,15.9196375122653,748,-0.0183648910114472,0.361689794096161,0.273333333333333,2,177.885666666667,343,4.51866666666667,12,1
"153","Tone",2011-03-01,23,60,3,2011,10000,6,8,0,39,"Mar_2011",0.0344164172723386,0.0357331084642142,0.0269345874305259,0.0621903657636766,0.00213766566908935,0.010962369558343,3.59280347824097,0.273752378009451,0,0.0444634459170586,0.941641727233861,0,0.0236112575102772,0.953093707178244,0.896654896893982,36.703685760498,2011,8.37795162200928,4.05039215087891,3.610182762146,106.52131652832,220.657653808594,532.116455078125,110.695381164551,71.2972705078125,-0.0276423547229082,0,0.00755690719749332,15.9196375122653,748,-0.288614364868817,0.361689794096161,6.47366666666667,8,150.926333333333,289,14.4756666666667,23,0
"154","Tone",2012-03-13,25,73,3,2012,10000,2,5,0,20,"Mar_2012",0.0344164172723386,0.0357331084642142,0.0269345874305259,0.0621903657636766,0.00342026507054297,0.0123326657531359,4.626296043396,0.273752378009451,0,0.0444634459170586,0.941641727233861,0,0.0236112575102772,0.953093707178244,0.896654896893982,37.7371788024902,2012,15.5437965393066,7.76217651367188,3.86801433563232,68.3420639038086,326.094757080078,811.638732910156,136.840866088867,71.2972705078125,0.0220573679863568,0,0.00715221598490221,15.9196375122653,748,0.085078519933364,0.361689794096161,2.466,4,93.962,183,10.516,19,0
"155","Tone",2013-03-05,27,64,3,2013,10000,8,2,0,24,"Mar_2013",0,0,0.0269345874305259,0.0621903657636766,0.00342026507054297,0.0123326657531359,5.60237264633179,0.13009654620922,0,0.0444634459170586,0.941641727233861,0,0.0236112575102772,0.953093707178244,0.896654896893982,38.7132568359375,2013,15.5147981643677,7.75388669967651,3.85759091377258,97.9393157958984,330.389465332031,697.626220703125,87.8312301635742,71.2972705078125,-0.00840361730785323,0,0.00748879085477996,15.9196375122653,748,-0.0673446247284425,0.361689794096161,9.065,12,95.418,185,5.48066666666667,12,0
"156","Tone",2014-02-18,29,49,2,2014,10000,8,1,0,14,"Feb_2014",0,0,0.0269345874305259,0.0629282175608728,0.00342026507054297,0.0149678507431222,6.55931043624878,0.13009654620922,0,0.0444634459170586,0.986105173150919,0,0.0236112575102772,0.953093707178244,0.896654896893982,39.6701965332031,2014,11.580979347229,7.71840620040894,3.85142970085144,61.1301460266113,412.185180664062,782.59033203125,197.023590087891,71.2972705078125,-0.0411755500851283,0,0.00759697563438353,15.9196375122653,748,0.0462437594000668,0.361689794096161,8.854,11,66.4266666666667,135.025,3.15,8,0
"157","Tone",2015-02-24,31,55,2,2015,10000,5,0,0,9,"Feb_2015",0,0,0.0269345874305259,0.0629282175608728,0.00342026507054297,0.0149678507431222,7.57366466522217,0.13009654620922,0,0,0.986105173150919,0,0,0.976704964688521,0.896654896893982,40.6845512390137,2015,11.9226541519165,7.66538047790527,3.82833576202393,62.9508666992188,283.819885253906,717.717895507812,172.949111938477,71.2972705078125,-0.133361600234384,0,0.00751283191691409,15.9196375122653,748,-0.0404840969146892,0.361689794096161,6.75666666666667,10,51.535,107,1.77433333333333,6,0
"158","Tone",2016-03-01,33,61,3,2016,10000,21,1,0,19,"Mar_2016",0.0581445061992304,0.106250658796247,0.0247969217614365,0.0612416991672815,0.0245831551945276,0.0583956993780963,8.17354393005371,0.332081162203631,0,0,0.986105173150919,0,0,0.976704964688521,0.896654896893982,41.6989059448242,2016,11.9214420318604,7.65903997421265,3.8361668586731,162.250549316406,260.461120605469,727.332397460938,210.597152709961,71.2972705078125,-0.0124138206775803,0,0.00753687297904821,15.9196375122653,748,-0.027630484677891,0.361689794096161,21.8043333333333,25,64.7336666666667,129,2.513,6,0
"159","Tone",2017-04-10,35,100,4,2017,10000,2,1,1,8,"Apr_2017",0.0810175288584865,0.15189206282281,0.00192389910218042,0.0156002951407189,0.00171013253527148,0.0131759249499315,8.81713199615479,0.285348124658011,0,0,0.986105173150919,0,0,0.976704964688521,0.896654896893982,42.8062171936035,2017,8.1595287322998,3.85807967185974,0,99.9369201660156,214.586013793945,910.416931152344,242.73583984375,71.2972705078125,0.0619717811409747,0,0.00790950944212715,15.9196375122653,748,0.217134934695647,0.361689794096161,2.86133333333333,5,44.6436666666667,92,3.38,8,1
"160","Tone",2018-03-06,37,65,3,2018,10000,1,3,0,10,"Mar_2018",0.997648567764002,0.995572889216823,0.00213766566908935,0.00432170338357753,0.00171013253527148,0.00147570359439233,0.517620325088501,0.0172104459368496,0,0,0.986105173150919,0,0,0.976704964688521,0.896654896893982,43.7084732055664,2018,11.9599857330322,7.70232963562012,3.86845111846924,77.1285629272461,241.421890258789,679.620483398438,104.539764404297,71.2972705078125,-0.12620480180267,0,0.00921574048474795,15.9196375122653,748,-0.0914164660448697,0.361689794096161,2.05366666666667,5,45.8093333333333,96.0250000000001,5.862,11,0
"161","Warrup",2001-02-20,3,51,2,2001,10000,24,1,1,75,"Feb_2001",0,0.000360663621062755,0.376958303205592,0.398413080067324,0.197879006989636,0.234190911276749,10.9395608901978,0.926612574291692,0.187997107736804,0.265124126295493,0.693661123162208,0.133205097379178,0.205578264005771,0.715075739360423,1.77360439062194,24.8883972167969,2001,19.4240951538086,8.94121360778809,5.1228494644165,37.768928527832,251.646041870117,637.816650390625,120.523818969727,69.53470703125,-0.140385578686468,NA,NA,NA,666.455261230469,-0.0429715428864176,0.528751161449436,26.954,33,299.550666666667,570.025,3.30033333333333,8,1
"162","Warrup",2002-02-19,5,50,2,2002,10000,24,1,0,63,"Feb_2002",0,0,0.381537719932514,0.401418610242847,0.197879006989636,0.234190911276749,11.9347763061523,0.926612574291692,0.0848397204145577,0.265124126295493,0.74885514581827,0.0601106035104592,0.205578264005771,0.715075739360423,1.77360439062194,25.8836135864258,2002,20.099308013916,9.84902191162109,5.03596973419189,141.695922851562,366.645812988281,595.368347167969,119.044151306152,69.53470703125,-0.0552015893106701,0.044237266925291,0.046778240156989,2.57218708780116,666.455261230469,-0.106664195179813,0.528751161449436,26.6233333333333,32,229.130666666667,436,3.12033333333333,8,0
"163","Warrup",2003-02-18,7,49,2,2003,10000,20,0,0,44,"Feb_2003",0,0,0.381537719932514,0.401418610242847,0.197879006989636,0.234190911276749,12.9299926757812,0.932513120135641,0.0621836587129429,0.209930103639431,0.770788141720897,0.0477278191873046,0.144145227218081,0.776508776148113,1.77360439062194,26.8788261413574,2003,18.8259887695312,10.1653957366943,5.20277881622314,33.3761520385742,271.877746582031,656.500305175781,164.561630249023,69.53470703125,-0.12981288023931,NA,NA,NA,666.455261230469,-0.0149371707806879,0.528751161449436,23.438,29,194.639666666667,382,2.94966666666667,8,0
"164","Warrup",2004-02-17,9,48,2,2004,10000,15,4,2,79,"Feb_2004",0.154977102916365,0.143423899975956,0.371414798746686,0.394445780235634,0.261508797300554,0.293820629959125,12.7097387313843,1.2738842922417,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,27.8740425109863,2004,20.1215324401855,10.5141506195068,5.31137180328369,53.081169128418,367.705505371094,809.836669921875,192.993377685547,69.53470703125,-0.0814795852108489,0.0124202227505944,0.0334935642264807,2.57218708780116,666.455261230469,0.215140335791907,0.528751161449436,19.9536666666667,27,271.749666666667,507.025,7.43566666666667,13,1
"165","Warrup",2005-02-22,11,53,2,2005,10000,43,5,0,32,"Feb_2005",0.154977102916365,0.143423899975956,0.371414798746686,0.394445780235634,0.261508797300554,0.293820629959125,13.7240934371948,1.24516942339691,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,28.8883972167969,2005,20.7283916473389,10.3647241592407,5.20712280273438,43.3412246704102,225.092681884766,533.960266113281,104.209884643555,69.53470703125,-0.117708633022805,0.0310036290827181,0.0502468014786572,2.57218708780116,666.455261230469,-0.198805535532218,0.528751161449436,50.7123333333333,59,163.561666666667,319,8.517,14,0
"166","Warrup",2005-11-08,12,312,11,2005,10000,70,1,1,41,"Nov_2005",0.154977102916365,0.143423899975956,0.371414798746686,0.394445780235634,0.261508797300554,0.293820629959125,14.4322271347046,1.24516942339691,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,29.5965328216553,2005,20.7320537567139,10.2543869018555,5.08288478851318,325.389282226562,624.751953125,836.274658203125,104.209884643555,69.53470703125,-0.0526633608177712,0.0310036290827181,0.0502468014786572,2.57218708780116,666.455261230469,0.254809897755358,0.528751161449436,74.6753333333333,83,181.538333333333,350.025,5.383,11,1
"167","Warrup",2006-03-28,13,87,3,2006,10000,62,2,0,74,"Mar_2006",0.154977102916365,0.143423899975956,0.371414798746686,0.394445780235634,0.261508797300554,0.293820629959125,14.8150024414062,1.24516942339691,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,29.979305267334,2006,25.3357467651367,9.81081295013428,4.78874397277832,73.4991989135742,336.831298828125,915.66162109375,280.702728271484,69.53470703125,0.0414931755947939,0.0316606181954699,0.0587761917262333,2.57218708780116,666.455261230469,0.373928115449452,0.528751161449436,68.675,78,244.500666666667,459.05,4.72533333333333,9,0
"168","Warrup",2006-11-21,14,325,11,2006,10000,53,1,0,66,"Nov_2006",0.00482043865991805,0.00240442414041837,0.570980959267293,0.532459725895648,0.261508797300554,0.293820629959125,15.4657201766968,0.920524817405645,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,30.6300258636475,2006,19.6950931549072,9.88427829742432,4.83962154388428,234.947540283203,392.017486572266,567.364135742188,280.702728271484,69.53470703125,-0.0264599209664347,0.0316606181954699,0.0587761917262333,2.57218708780116,666.455261230469,-0.148683837089575,0.528751161449436,61.6613333333333,72,250.777,476,3.65266666666667,8,0
"169","Warrup",2007-04-17,15,107,4,2007,10000,65,2,2,71,"Apr_2007",0.0805013256206315,0.0936523202692955,0.569293805736322,0.531497956239481,0.270185586888407,0.305361865833133,15.0965728759766,1.12653985990092,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,31.0319366455078,2007,19.9258117675781,10.0415315628052,4.92563247680664,37.8877105712891,131.773727416992,501.572479248047,82.3584671020508,69.53470703125,-0.0458252489285943,0.0233074709047679,0.0511978586152436,2.57218708780116,666.455261230469,-0.247402626363847,0.528751161449436,73.064,82,267.516666666667,512,4.06733333333333,8,1
"170","Warrup",2007-11-13,16,317,11,2007,10000,66,0,1,66,"Nov_2007",0.0805013256206315,0.0936523202692955,0.75825500120511,0.750300553017552,0.270185586888407,0.305361865833133,15.6707353591919,1.28265017445218,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,31.6061000823975,2007,20.037015914917,9.99548530578613,4.87958574295044,317.452850341797,564.131591796875,701.2529296875,82.3584671020508,69.53470703125,-0.0592134246853762,0.0233074709047679,0.0511978586152436,2.57218708780116,666.455261230469,0.0522130598725933,0.528751161449436,75.4876666666667,87,237.607,448.025,2.84266666666667,7,1
"171","Warrup",2008-03-11,17,71,3,2008,10000,84,3,0,75,"Mar_2008",0.0805013256206315,0.0936523202692955,0.75825500120511,0.750300553017552,0.270185586888407,0.305361865833133,15.99609375,1.28265017445218,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,31.9314594268799,2008,19.9901027679443,9.94857025146484,5.06898403167725,74.7772521972656,274.788452148438,708.75634765625,111.409141540527,69.53470703125,0.00536284359123957,0.018333124765361,0.0520112061211931,2.57218708780116,666.455261230469,0.0634717570504001,0.528751161449436,88.68,99,236.823666666667,452,5.566,10,0
"172","Warrup",2008-11-11,18,316,11,2008,10000,74,1,0,66,"Nov_2008",0.0805013256206315,0.0936523202692955,0.75825500120511,0.750300553017552,0.366835382019764,0.391440250060111,16.6659507751465,1.19552083142233,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,32.6013145446777,2008,16.5205307006836,6.27820301055908,4.91148233413696,149.935760498047,512.951293945312,709.254577636719,111.409141540527,69.53470703125,-0.0630294898594082,0.018333124765361,0.0520112061211931,2.57218708780116,666.455261230469,0.0642193390854626,0.528751161449436,78.4646666666667,90,243.048,468.05,4.295,9,0
"173","Warrup",2009-03-31,19,90,3,2009,10000,79,1,1,68,"Mar_2009",0.0805013256206315,0.0936523202692955,0.75825500120511,0.750300553017552,0.366835382019764,0.391440250060111,17.0487251281738,1.19552083142233,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,32.9840888977051,2009,22.3336582183838,0,7.00814390182495,55.8140449523926,248.843765258789,756.938171386719,238.112701416016,69.53470703125,0.0241180857052587,0.0137967713677888,0.0414161714140627,2.57218708780116,666.455261230469,0.135767418189771,0.528751161449436,83.4183333333333,93,259.742333333333,499.025,4.79266666666667,11,1
"174","Warrup",2009-10-27,20,300,10,2009,10000,52,2,1,72,"Oct_2009",0.0805013256206315,0.0936523202692955,0.75825500120511,0.750300553017552,0.366835382019764,0.391440250060111,17.6228885650635,1.2288178871893,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,33.5582542419434,2009,20.8056392669678,9.9235258102417,4.87615728378296,351.560455322266,596.812316894531,797.267456054688,238.112701416016,69.53470703125,0.0202278106107449,0.0137967713677888,0.0414161714140627,2.57218708780116,666.455261230469,0.196280534394314,0.528751161449436,58.7776666666667,68,280.718333333333,542.075,6.886,13,1
"175","Warrup",2010-04-13,21,103,4,2010,10000,32,6,0,106,"Apr_2010",0,0,0.75825500120511,0.750300553017552,0.366835382019764,0.391440250060111,18.082218170166,1.07680538925965,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,34.0175819396973,2010,20.0157852172852,10.0922574996948,5.36297369003296,21.4548873901367,87.230094909668,684.042419433594,116.648376464844,69.53470703125,0.050955355810263,0.0123889375547491,0.0296979425320498,2.57218708780116,666.455261230469,0.0263891055052278,0.528751161449436,40.1796666666667,48,384.626666666667,726,10.1936666666667,16,0
"176","Warrup",2010-10-12,22,285,10,2010,10000,40,4,0,73,"Oct_2010",0,0,0.75825500120511,0.750300553017552,0.366835382019764,0.391440250060111,18.5798263549805,1.07680538925965,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,34.515193939209,2010,18.9706420898438,8.87838363647461,7.17192268371582,167.381103515625,302.586578369141,389.816680908203,116.648376464844,69.53470703125,-0.0570809278566043,0.0123889375547491,0.0296979425320498,2.57218708780116,666.455261230469,-0.415089498748214,0.528751161449436,41.0596666666667,46,301.565333333333,569,12.445,23,0
"177","Warrup",2011-04-12,23,102,4,2011,10000,9,2,0,132,"Apr_2011",0,0,0.75825500120511,0.750300553017552,0.366835382019764,0.391440250060111,19.0774326324463,1.07680538925965,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,35.0127983093262,2011,20.327127456665,9.89741611480713,6.37617969512939,87.1463317871094,166.457275390625,469.043853759766,116.918617248535,69.53470703125,-0.0714194336398554,0.0147040420473032,0.0277700077031325,2.57218708780116,666.455261230469,-0.296211042142911,0.528751161449436,13.234,18,386.329,723.025,11.354,22,0
"178","Warrup",2011-10-11,24,284,10,2011,10000,7,4,0,91,"Oct_2011",0,0,0.75825500120511,0.750300553017552,0.369727645215715,0.393484010579466,19.5750427246094,1.07680538925965,0,0.187997107736804,0.770788141720897,0,0.133205097379178,0.787448905987016,1.77360439062194,35.5104064941406,2011,21.2116317749023,9.76288795471191,8.40082263946533,328.298004150391,521.578857421875,688.036193847656,116.918617248535,69.53470703125,-0.0882727696388386,0.0147040420473032,0.0277700077031325,2.57218708780116,666.455261230469,0.0323816674165688,0.528751161449436,8.92533333333333,12,331.700333333333,625.05,14.2013333333333,24.0250000000001,0
